phish_id,host,url,submission_time,target,online,httpstatus,phish_detail_url
12413,infinitytradegroupinc.com,https://infinitytradegroupinc.com/Karry/swess/index.php,2017-12-24 14:42:17,E-Mail Provider,offline,500,http://melani.admin.ch/
12412,dev.handsongloves.com,https://dev.handsongloves.com/ID77011/,2017-12-24 09:46:09,Amazon,offline,404,http://melani.admin.ch/
12411,upcmails.myfreesites.net,http://upcmails.myfreesites.net/,2017-12-23 08:00:49,UPC,online,200,http://melani.admin.ch/
12410,medicmate.in,https://medicmate.in/wp-content/crypt/index.html,2017-12-22 10:45:13,E-Mail Provider,online,200,http://melani.admin.ch/
12409,www.therapc-solutions.com,http://www.therapc-solutions.com/images/login.html,2017-12-22 10:20:46,E-Mail Provider,offline,404,http://melani.admin.ch/
12408,www.caldercad.co.uk,http://www.caldercad.co.uk/modules/mod_poll/tmpl/.../.../internet/,2017-12-22 06:46:56,PayPal,offline,403,http://melani.admin.ch/
12407,lajessaojoao.com.br,https://lajessaojoao.com.br/index.html,2017-12-22 06:46:48,PayPal,offline,403,http://melani.admin.ch/
12406,hotdeallab.com,http://hotdeallab.com/bin/D2017HL/,2017-12-22 05:48:22,E-Mail Provider,online,200,http://melani.admin.ch/
12405,www.infobookstore.com,https://www.infobookstore.com/Signin/,2017-12-22 05:47:28,Netflix,online,200,http://melani.admin.ch/
12404,www.lightoflovebooknovel.com,https://www.lightoflovebooknovel.com/img/1UjUhY,2017-12-22 05:47:13,Credit Mutuel,offline,403,http://melani.admin.ch/
12403,www.you-print.fr,http://www.you-print.fr/css/-/,2017-12-22 05:46:40,Credit Mutuel,offline,302,http://melani.admin.ch/
12402,serviceintelecquik.com,http://serviceintelecquik.com/dons/errors.php,2017-12-21 14:14:36,UBS,dnserror,0,http://melani.admin.ch/
12401,destock-tuning.com,http://destock-tuning.com/Core/Business/postch/,2017-12-21 10:31:02,PostFinance,online,301,http://melani.admin.ch/
12400,startzpoint.eu,http://startzpoint.eu/ca/email/frefr32423232,2017-12-21 10:30:58,PostFinance,dnserror,0,http://melani.admin.ch/
12399,mejudydesign.com,http://mejudydesign.com/wp-includes/cemb/login.htm,2017-12-21 10:30:42,Cembra,offline,404,http://melani.admin.ch/
12398,shadoocd.beget.tech,http://shadoocd.beget.tech/poste_ch/poste_ch/post/,2017-12-21 07:56:03,Schweizerische Post,offline,404,http://melani.admin.ch/
12397,dlitemag.com,http://dlitemag.com/,2017-12-21 07:48:44,Apple,online,200,http://melani.admin.ch/
12396,kwiaciarnia-m.pl,http://kwiaciarnia-m.pl/bootstrap/srs/Supportesd/,2017-12-21 07:48:41,Apple,offline,404,http://melani.admin.ch/
12395,lrworkstation.com,http://lrworkstation.com/old/re/index.php,2017-12-21 06:31:50,UBS,offline,404,http://melani.admin.ch/
12394,www.podiatrybluemountains.com.au,https://www.podiatrybluemountains.com.au/wp-content/uploads/2018/01/01/Swisscom/Suisse/,2017-12-21 06:28:53,Swisscom,offline,404,http://melani.admin.ch/
12393,mejudydesign.com,http://mejudydesign.com/test/php/-/Swisscom/Suisse/,2017-12-21 06:28:49,Swisscom,online,302,http://melani.admin.ch/
12392,www.passionevents.eu,https://www.passionevents.eu/html_mime_mail/auth/,2017-12-21 06:25:34,Apple,offline,500,http://melani.admin.ch/
12390,lemancave.ca,https://lemancave.ca/wp-content/uploads/woocommerce_uploads/id/,2017-12-21 06:24:26,Apple,offline,500,http://melani.admin.ch/
12389,zuiyx.top,http://zuiyx.top/deps/bin/abi.php,2017-12-21 06:24:20,Apple,offline,404,http://melani.admin.ch/
12388,enlign-e.com,http://enlign-e.com/p/,2017-12-21 06:23:47,Schweizerische Post,dnserror,0,http://melani.admin.ch/
12387,edu-speedup.com,http://edu-speedup.com/wp-content/uploads/us_custom_css/watsapworkn.html,2017-12-21 06:22:44,UBS,offline,404,http://melani.admin.ch/
12386,www.ces-caos.at,https://www.ces-caos.at/account/login/confirm/token/validate/authentification/login.htm,2017-12-20 15:03:14,Ricardo,dnserror,0,http://melani.admin.ch/
12385,topupindia.in,https://topupindia.in/app/Manage/inc/,2017-12-20 15:02:34,PayPal,offline,500,http://melani.admin.ch/
12384,missmarmelades.com,https://missmarmelades.com/gj.php,2017-12-20 15:02:27,PayPal,offline,404,http://melani.admin.ch/
12383,esecuech.com,https://esecuech.com/Genf/ch/1.htm,2017-12-20 10:14:19,Netflix,offline,503,http://melani.admin.ch/
12382,ebadi.co,https://ebadi.co,2017-12-20 10:13:42,Netflix,online,200,http://melani.admin.ch/
12381,www.physicswiki.com,http://www.physicswiki.com,2017-12-20 09:59:23,Netflix,offline,302,http://melani.admin.ch/
12380,ironsir2.beget.tech,http://ironsir2.beget.tech/poste/poste/post/,2017-12-20 08:04:48,Schweizerische Post,offline,500,http://melani.admin.ch/
12378,esecflix.com,https://esecflix.com/Norge/,2017-12-20 07:55:53,Netflix,offline,503,http://melani.admin.ch/
12377,pattadewal.com,https://pattadewal.com/wp-includes/widgets/Norge/,2017-12-20 07:55:40,Netflix,offline,403,http://melani.admin.ch/
12376,www.personapower.com,http://www.personapower.com/about-us/,2017-12-20 07:55:30,Netflix,online,200,http://melani.admin.ch/
12375,222.122.192.135,http://222.122.192.135:8089/panel/init/update/Logon.html,2017-12-19 13:38:45,Chase,offline,500,http://melani.admin.ch/
12374,www.liendoan8.com.vn,http://www.liendoan8.com.vn/modules/mod_archive/tmpl/Logon.html,2017-12-19 13:38:40,Chase,offline,500,http://melani.admin.ch/
12373,gidjr.weebly.com,https://gidjr.weebly.com/,2017-12-19 11:23:03,Sunrise,offline,404,http://melani.admin.ch/
12372,limoorlando.net,http://limoorlando.net/wp-includes/fonts/tax.no/l/index.php,2017-12-19 10:33:03,Skatteetaten,offline,404,http://melani.admin.ch/
12371,hotelstaff.com.au,http://hotelstaff.com.au/category/recruitment/,2017-12-19 10:32:46,Skatteetaten,offline,404,http://melani.admin.ch/
12370,hiromasgizakeracloeif.me,https://hiromasgizakeracloeif.me/webapps/b661e/websrc,2017-12-19 10:06:27,PayPal,dnserror,0,http://melani.admin.ch/
12369,limoorlando.net,http://limoorlando.net/wp-includes/fonts/tax.no/l/,2017-12-19 09:56:04,Skatteetaten,offline,404,http://melani.admin.ch/
12368,cembra.ch-fr-cartes-cembra-mastercard-sie-haben.eine-neue.nachricht.a-kom.tn,http://cembra.ch-fr-cartes-cembra-mastercard-sie-haben.eine-neue.nachricht.a-kom.tn/master/manager/,2017-12-19 06:41:11,Cembra,dnserror,0,http://melani.admin.ch/
12367,batostar.com,http://batostar.com/js/media/,2017-12-19 06:41:03,Cembra,offline,404,http://melani.admin.ch/
12366,www.starbytes.it,https://www.starbytes.it/blog/wp-content/plugins/ubh/Support/,2017-12-19 06:39:30,PayPal,offline,404,http://melani.admin.ch/
12365,nethouse.inf.br,http://nethouse.inf.br/site/wp-content/uploads/2017/12/,2017-12-19 06:37:54,LinkedIn,offline,403,http://melani.admin.ch/
12364,bioresonantiegroningen.nl,http://bioresonantiegroningen.nl/wp-content/uploads/2017/11/rss.php,2017-12-19 06:37:48,LinkedIn,online,301,http://melani.admin.ch/
12363,ctleds.com,http://ctleds.com/sev/,2017-12-18 15:15:32,Apple,offline,404,http://melani.admin.ch/
12362,sv-cv.de,https://sv-cv.de/autoscout24/account/login/confirm/token/validate/authentification/login.htm,2017-12-18 13:19:57,AutoScout24,dnserror,0,http://melani.admin.ch/
12361,limoorlando.net,http://limoorlando.net/tax.no/l/,2017-12-18 13:08:55,Skatteetaten,offline,404,http://melani.admin.ch/
12360,www.tarunelectricals.in,https://www.tarunelectricals.in/poste/poste/post/,2017-12-18 12:20:23,Schweizerische Post,dnserror,0,http://melani.admin.ch/
12359,cuvera.club,http://cuvera.club/dx/index.php,2017-12-18 12:12:28,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12358,aoieyurye.org,http://aoieyurye.org/file_1/updt/others/index.php?email=,2017-12-18 12:12:23,E-Mail Provider,offline,404,http://melani.admin.ch/
12357,examane-member-atribuire.chatnook.com,http://examane-member-atribuire.chatnook.com/starten1/nummer-verkaufsrichtlinien/Sstornierungs-management/,2017-12-18 11:46:49,Apple,dnserror,0,http://melani.admin.ch/
12356,www.ken-motosport.com,http://www.ken-motosport.com/ads-img7/boa/index.htm,2017-12-18 08:31:20,Bank of America,offline,404,http://melani.admin.ch/
12355,innosearch.by,http://innosearch.by/assets/images/moni.htm,2017-12-18 08:31:12,Bank of America,online,200,http://melani.admin.ch/
12354,secure238.inmotionhosting.com,https://secure238.inmotionhosting.com/~portal47/de/kundencenter/post/,2017-12-18 07:51:36,Schweizerische Post,offline,302,http://melani.admin.ch/
12353,foemaueye.com,http://foemaueye.com/.cal/none/index.php,2017-12-18 07:22:00,E-Mail Provider,offline,404,http://melani.admin.ch/
12352,deticentr.zp.ua,http://deticentr.zp.ua/wp-content/uploads/2017/12/3Dubs/,2017-12-18 07:17:03,UBS,offline,404,http://melani.admin.ch/
12351,rotoworld.pw,http://rotoworld.pw/avatars/Actors/UBS/UB06/,2017-12-18 07:14:51,UBS,dnserror,0,http://melani.admin.ch/
12350,www.driveinchurch.org,http://www.driveinchurch.org/libraries/gb.php,2017-12-18 06:23:58,E-Mail Provider,offline,404,http://melani.admin.ch/
12349,examane-member-atribuire.effers.com,http://examane-member-atribuire.effers.com/starten1/nummer-verkaufsrichtlinien/Sstornierungs-management/,2017-12-18 05:46:13,Apple,dnserror,0,http://melani.admin.ch/
12348,examane-disputat-atribuire.slyip.net,http://examane-disputat-atribuire.slyip.net/starten1/nummer-verkaufsrichtlinien/Sstornierungs-management/,2017-12-18 05:46:02,Apple,dnserror,0,http://melani.admin.ch/
12347,examane-disputat-atribuire.etowns.net,http://examane-disputat-atribuire.etowns.net/starten1/nummer-verkaufsrichtlinien/Sstornierungs-management/,2017-12-18 05:45:53,Apple,dnserror,0,http://melani.admin.ch/
12346,loginsunrisemail2.weebly.com,http://loginsunrisemail2.weebly.com/,2017-12-17 16:11:57,Sunrise,offline,404,http://melani.admin.ch/
12345,www.tourcapeyork.com.au,http://www.tourcapeyork.com.au/includes/css/,2017-12-17 12:24:09,Netflix,online,302,http://melani.admin.ch/
12344,www.duralloy.com.au,https://www.duralloy.com.au/a2e0f8c6a8/https://www.netflix.com/login,2017-12-17 12:24:01,Netflix,offline,404,http://melani.admin.ch/
12343,www.linoleum.com.br,https://www.linoleum.com.br/errors/default/images/ubch/ubch/,2017-12-16 18:27:41,UBS,offline,404,http://melani.admin.ch/
12341,faizanautos.com,http://faizanautos.com/ub/,2017-12-16 10:36:01,UBS,offline,404,http://melani.admin.ch/
12340,www.giteopale.eu,http://www.giteopale.eu/sites/all/modules/ctools/,2017-12-16 10:35:52,UBS,offline,403,http://melani.admin.ch/
12339,firlstam.com,https://firlstam.com/PurchaseOrder.html,2017-12-15 14:44:57,E-Mail Provider,offline,302,http://melani.admin.ch/
12338,www.zet-tynk.pl,http://www.zet-tynk.pl//Redirect-Agri.php,2017-12-15 09:41:00,Cr̩dit Agricole,offline,404,http://melani.admin.ch/
12337,izraelisot.com,https://izraelisot.com/Service25-messagerie-assistance/,2017-12-15 09:40:53,Cr̩dit Agricole,offline,500,http://melani.admin.ch/
12336,intranet.comstockhomes.com,http://intranet.comstockhomes.com/service.account/as/,2017-12-15 09:31:08,PayPal,offline,302,http://melani.admin.ch/
12335,labourhiregoldcoast.com,http://labourhiregoldcoast.com/wp-includes/Text/Diff/jacki.php,2017-12-15 09:27:42,PayPal,offline,302,http://melani.admin.ch/
12334,ricardosurvey.com,http://ricardosurvey.com/umfrage.ricardo.ch/,2017-12-15 08:52:23,Ricardo,dnserror,0,http://melani.admin.ch/
12333,webflixone.com,https://webflixone.com/o/ch/1.htm,2017-12-14 18:07:46,Netflix,dnserror,0,http://melani.admin.ch/
12332,www.ischooltoolbox.de,http://www.ischooltoolbox.de/metaport/wvinze=/,2017-12-14 18:01:58,PayPal,offline,503,http://melani.admin.ch/
12331,www.blowskre.ga,http://www.blowskre.ga/wpu/wp-includes/pomo/jaks/brain/admin.php,2017-12-14 17:32:06,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12330,mm-pro.info,http://mm-pro.info/Account/index.php,2017-12-14 17:15:10,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12329,sudeposutemizligi.net,https://sudeposutemizligi.net/alaba/Qmails/Web/index.php,2017-12-14 17:11:23,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12328,sunriseche.weebly.com,https://sunriseche.weebly.com/,2017-12-14 16:07:41,Sunrise,offline,404,http://melani.admin.ch/
12327,drawdeep.com,http://drawdeep.com/umfrage/,2017-12-14 14:55:32,Ricardo,offline,403,http://melani.admin.ch/
12325,www.joss.com.pk,https://www.joss.com.pk/wp-includes/images/media/sec/,2017-12-14 06:58:32,Netflix,offline,404,http://melani.admin.ch/
12324,usmobilestore.com,http://usmobilestore.com/wp-content/uploads/2016/04/wf/online/wellsfargo/wells/,2017-12-13 14:52:32,Wells Fargo,offline,500,http://melani.admin.ch/
12323,reachout.world,http://reachout.world/fonts/glyph/,2017-12-13 14:52:26,Wells Fargo,offline,404,http://melani.admin.ch/
12322,www.drugvilla.com,https://www.drugvilla.com/checkout/impots.gouv/zobi/,2017-12-13 12:17:57,impots.gouv.fr,offline,404,http://melani.admin.ch/
12319,icscards.nl.notice.schaer-events.ch,http://icscards.nl.notice.schaer-events.ch/_nl/login/a3827e42accca6375e4c6342775b2b21/login.php,2017-12-13 08:50:17,Visa,dnserror,0,http://melani.admin.ch/
12318,icompetent.com.au,https://icompetent.com.au/wp-content/plugins/remove-dashboard-access-for-non-admins/languages/remove-dashboard-timtim/auth~uEe47-0masjfgVmp0pAINOo37VUu9bFZ6f~/portal/36ba7ab3a53ad4b72424225e4fceef79ZGNjZjI3NjMxZTM0Y2U2Yjg4YzE0OWM1NzY5OTRhOGE=/lang=DE/direct_directnet.php,2017-12-13 08:23:56,Credit Suisse,offline,403,http://melani.admin.ch/
12317,ricardoag.000webhostapp.com,http://ricardoag.000webhostapp.com/,2017-12-13 07:54:21,Ricardo,offline,403,http://melani.admin.ch/
12316,out-info-compte.weebly.com,https://out-info-compte.weebly.com/,2017-12-13 07:54:17,E-Mail Provider,offline,404,http://melani.admin.ch/
12313,bkp-kupang.or.id,https://bkp-kupang.or.id/Log/,2017-12-12 17:01:47,PayPal,offline,404,http://melani.admin.ch/
12312,smktunasmekar.sch.id,http://smktunasmekar.sch.id,2017-12-12 15:09:39,UBS,offline,500,http://melani.admin.ch/
12311,prous.co,https://prous.co/ch/,2017-12-12 15:09:35,UBS,dnserror,0,http://melani.admin.ch/
12310,www.swisscomclient.com,http://www.swisscomclient.com/,2017-12-12 12:20:53,Swisscom,dnserror,0,http://melani.admin.ch/
12309,swisscomclient-com.webs.com,http://swisscomclient-com.webs.com/</td,2017-12-12 12:20:46,Swisscom,offline,403,http://melani.admin.ch/
12307,chckandaccssone.ml,http://chckandaccssone.ml/,2017-12-12 11:59:59,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12306,pensiunealazar.ro,http://pensiunealazar.ro/den217all/,2017-12-12 11:59:51,E-Mail Provider,offline,404,http://melani.admin.ch/
12305,omx.hammock.com,https://omx.hammock.com/wp-includes/Text/.cdM6/bin/,2017-12-12 11:59:44,PayPal,offline,401,http://melani.admin.ch/
12304,hdnalldmn.cf,http://hdnalldmn.cf/,2017-12-12 11:59:33,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12303,koopmkm.com.my,https://koopmkm.com.my/outoffice//index.php,2017-12-12 11:58:32,E-Mail Provider,offline,403,http://melani.admin.ch/
12302,www.ilvascellodelmonsignore.com,http://www.ilvascellodelmonsignore.com/wp-content/themes/goodoldwinewp/postmaster/,2017-12-12 11:09:52,E-Mail Provider,offline,404,http://melani.admin.ch/
12301,www.dash-021ains.com,http://www.dash-021ains.com/,2017-12-12 10:53:04,Infomaniak,dnserror,0,http://melani.admin.ch/
12299,ebanking-ubs.e-mengine.com,http://ebanking-ubs.e-mengine.com/index/login/,2017-12-11 19:52:03,UBS,offline,404,http://melani.admin.ch/
12298,user56672.vs.speednames.com,http://user56672.vs.speednames.com/index/1.html,2017-12-11 19:51:55,UBS,offline,404,http://melani.admin.ch/
12297,duanoceangatenhatrang.com,https://duanoceangatenhatrang.com/fraymija/tborira/serviceid/,2017-12-11 18:28:51,Apple,online,302,http://melani.admin.ch/
12296,unicorn4.com.au,http://unicorn4.com.au/hosmas/kobye/r.php,2017-12-11 18:28:48,Apple,online,302,http://melani.admin.ch/
12294,www.linoleum.com.br,http://www.linoleum.com.br/downloader/skin/,2017-12-11 14:54:35,UBS,offline,404,http://melani.admin.ch/
12293,www.tlenz.eu,http://www.tlenz.eu/website-data-danmark/detaljerfakturering.html,2017-12-11 14:44:20,Netflix,offline,404,http://melani.admin.ch/
12292,vestbemuniformes.com.br,http://vestbemuniformes.com.br/wp-content/themes/VestBem/css/Css/img/JPG/,2017-12-11 12:57:21,Apple,offline,404,http://melani.admin.ch/
12290,www.onlinecasino.us,https://www.onlinecasino.us/images/4a7b97431a213e25164c9e218eb0a31b/4a7b9743/,2017-12-11 12:56:31,PayPal,offline,404,http://melani.admin.ch/
12289,www.hope-czech.cz,http://www.hope-czech.cz/logs/,2017-12-11 12:56:23,PayPal,dnserror,0,http://melani.admin.ch/
12288,servicesunrise0000.weebly.com,https://servicesunrise0000.weebly.com/,2017-12-11 12:56:13,Sunrise,offline,404,http://melani.admin.ch/
12287,2mynewhome.info,https://2mynewhome.info/ch/service/help/,2017-12-11 10:02:32,PayPal,offline,404,http://melani.admin.ch/
12286,www.bitcludnetwork.eu,https://www.bitcludnetwork.eu/rec/,2017-12-11 10:02:30,PayPal,dnserror,0,http://melani.admin.ch/
12285,filipeperina.com.br,http://filipeperina.com.br/clientes/geekmachine/wp-content/upgrade/js/uptade/Login/,2017-12-11 09:13:17,PayPal,offline,401,http://melani.admin.ch/
12283,38.132.124.223,http://38.132.124.223/Authenticate/Account/Index,2017-12-11 09:12:55,E-Mail Provider,offline,500,http://melani.admin.ch/
12282,www.solaryumcihazi.net,http://www.solaryumcihazi.net/tasarim/images/jacki.php,2017-12-11 09:12:41,PayPal,dnserror,0,http://melani.admin.ch/
12281,balgowlahbeachhut.com,http://balgowlahbeachhut.com/dhl/DHL%20_%20Tracking.htm,2017-12-11 09:12:37,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12279,kpde2.ambon.go.id,https://kpde2.ambon.go.id/wp-content/upgrade/submit/,2017-12-10 16:24:27,PayPal,offline,404,http://melani.admin.ch/
12278,pp-german-encryption.com,https://pp-german-encryption.com/script.php,2017-12-10 14:52:53,PayPal,dnserror,0,http://melani.admin.ch/
12277,www.rareradiant.com,http://www.rareradiant.com/downloader/template/ubch/ubch/,2017-12-10 14:48:32,UBS,offline,302,http://melani.admin.ch/
12276,www.andamantouroperators.com,http://www.andamantouroperators.com/img/,2017-12-10 14:48:17,UBS,offline,403,http://melani.admin.ch/
12275,aunlianplastic.com,http://aunlianplastic.com/option/mpp/q/,2017-12-09 12:54:08,PayPal,offline,403,http://melani.admin.ch/
12273,www.navcom.com.tr,http://www.navcom.com.tr/images/file/Navcom%20AT%20WEB/Net/Flix/Login/,2017-12-09 09:41:23,Netflix,offline,404,http://melani.admin.ch/
12272,loadcell.vn,http://loadcell.vn/counter/ch/index.php,2017-12-09 09:41:13,Netflix,offline,500,http://melani.admin.ch/
12270,www.rctoysbest.com,http://www.rctoysbest.com/skin/,2017-12-08 15:51:40,UBS,dnserror,0,http://melani.admin.ch/
12269,darlanoliveira.adv.br,http://darlanoliveira.adv.br/D.H.L-t-number/DHL1482017/DHL/Exp/index.html,2017-12-08 13:28:25,E-Mail Provider,offline,404,http://melani.admin.ch/
12268,digi-webs.com,https://digi-webs.com/fonts/font-awesome/less/AlFDgpfdgdgd6x0fdsGSs52d00xGs8f20200xfcgSDfs52000666sdFSf200xFd400/,2017-12-08 10:02:56,Apple,offline,404,http://melani.admin.ch/
12267,f4rv.xyz,http://f4rv.xyz/1/fd.php,2017-12-08 10:01:40,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12266,email-ethz-ch.weebly.com,https://email-ethz-ch.weebly.com/,2017-12-08 09:44:44,ETH Zurich,offline,404,http://melani.admin.ch/
12265,automatic39.ru,http://automatic39.ru/admin/templates/guestbook/img/,2017-12-08 07:20:47,Apple,offline,404,http://melani.admin.ch/
12264,inc.connexion.pavpal.com.therops.net,http://inc.connexion.pavpal.com.therops.net/,2017-12-08 07:19:51,PayPal,dnserror,0,http://melani.admin.ch/
12262,presentdayagents.usa.cc,http://presentdayagents.usa.cc/pdddf4/,2017-12-08 00:05:30,E-Mail Provider,offline,302,http://melani.admin.ch/
12261,www.rlwclive.org,http://www.rlwclive.org/tr/signon/capital1/capital1/index.html,2017-12-08 00:01:45,Capital One,dnserror,0,http://melani.admin.ch/
12260,quiosquescaragua.com.br,http://quiosquescaragua.com.br/layout/oned/oned/index.php,2017-12-07 17:01:26,E-Mail Provider,offline,404,http://melani.admin.ch/
12258,governadornunesfreire.ma.gov.br,https://governadornunesfreire.ma.gov.br/includes/bethpage/BethpageOnline.htm,2017-12-07 14:34:40,Bethpage,offline,404,http://melani.admin.ch/
12255,form.jotform.com,https://form.jotform.com/Johnathand/outlookweapp,2017-12-07 11:32:25,E-Mail Provider,offline,404,http://melani.admin.ch/
12254,vdsxv.cf,https://vdsxv.cf/.cal/all1/index.php,2017-12-07 11:14:02,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12253,banking.ing-diba.de-umstellen-onlineverfahren.com,http://banking.ing-diba.de-umstellen-onlineverfahren.com/3S8RYAGJUGQAYP6/F2C82TNPFBCX5KD/,2017-12-07 07:36:02,ING,dnserror,0,http://melani.admin.ch/
12252,redirect3193939443.de,http://redirect3193939443.de/3S8RYAGJUGQAYP6/F2C82TNPFBCX5KD/,2017-12-07 07:35:58,ING,dnserror,0,http://melani.admin.ch/
12251,ballathie-estate.com,http://ballathie-estate.com/Contact/update/,2017-12-06 20:54:11,PayPal,offline,302,http://melani.admin.ch/
12249,linkedin.deactivationprocess.online.santulanvision.com,http://linkedin.deactivationprocess.online.santulanvision.com/linkedinloginverifypasswordreactivationserver08878777secured676767655fgfghgghgfcgfdgfd4322fggfgfgffggffgf/,2017-12-06 20:53:48,LinkedIn,dnserror,0,http://melani.admin.ch/
12248,doolini.de,http://doolini.de/flash/redir.php,2017-12-06 20:53:33,LinkedIn,offline,500,http://melani.admin.ch/
12247,polohofer.ch,http://polohofer.ch/wp-includes/SimplePie/XML/Declaration/Group/,2017-12-06 15:52:01,Bank of America,online,301,http://melani.admin.ch/
12246,brightandrisingstars.com,http://brightandrisingstars.com/wp-content/plugins/jp-students-result-management-system/cmb/tests/phpunit/tests/CMB_Core_TestS.php,2017-12-06 15:45:37,Credit Suisse,offline,302,http://melani.admin.ch/
12245,www.ipcpharma.com,https://www.ipcpharma.com/wp-content/plugins/wp-maintenance-mode/assets/css/wp-maintenance-mode-content/jquery-ui-timepicker-addon9min-css/auth~uEe47-0masjfgVmp0pAINOo37VUu9bFZ6f~/portal/,2017-12-06 15:29:22,Credit Suisse,offline,404,http://melani.admin.ch/
12244,box5029.bluehost.com,https://box5029.bluehost.com/~fivebra1/skatingkids/files/,2017-12-06 11:29:16,PayPal,offline,404,http://melani.admin.ch/
12242,www.bandengenharia.com.br,http://www.bandengenharia.com.br/paypal/,2017-12-05 15:15:21,PayPal,offline,403,http://melani.admin.ch/
12241,rdbed.org,http://rdbed.org/engine1/boa/index.htm,2017-12-05 15:14:29,Bank of America,offline,404,http://melani.admin.ch/
12240,arseltrade.com,http://arseltrade.com/boos.htm,2017-12-05 15:14:23,Bank of America,offline,404,http://melani.admin.ch/
12239,www.gbstoragessl.com,https://www.gbstoragessl.com/qsl/secure.srflc%3D1033%26sf%3D1%26ru%3Dhttpsaccount.live.com%253Fmkt%253dEN-US%2526lc%253d1033%2526id%253d38936%26tw%3D0%26fs%3D0%26kv%3D0%26cb%3D%26cbcxt%3D.php,2017-12-05 08:48:04,Microsoft,dnserror,0,http://melani.admin.ch/
12238,www.fmy2003.com,http://www.fmy2003.com/na.php,2017-12-05 08:47:52,Microsoft,offline,500,http://melani.admin.ch/
12236,segs.fr,http://segs.fr/img/common/index.html,2017-12-05 07:20:23,Ricardo,offline,503,http://melani.admin.ch/
12235,kriativar.com.br,http://kriativar.com.br/mind/index.php,2017-12-05 05:34:52,E-Mail Provider,offline,404,http://melani.admin.ch/
12234,domain.tld,http://domain.tld/evil.php,2017-12-04 15:08:36,PostFinance,dnserror,0,http://melani.admin.ch/
12233,worldlingos.com,https://worldlingos.com/email-update-page/,2017-12-04 13:10:07,E-Mail Provider,offline,403,http://melani.admin.ch/
12232,sosupgrade.ml,http://sosupgrade.ml/sosupdate/,2017-12-04 11:56:31,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12231,activety-pp-summary.tk,https://activety-pp-summary.tk/Bin/,2017-12-04 09:52:31,PayPal,dnserror,0,http://melani.admin.ch/
12230,www.sreeproperties.co.in,http://www.sreeproperties.co.in/mnm/,2017-12-04 09:52:28,PayPal,offline,403,http://melani.admin.ch/
12229,inter-asia.com.ph,https://inter-asia.com.ph/wp-includes/files/,2017-12-04 08:51:33,Apple,offline,404,http://melani.admin.ch/
12228,atrioscontabil.com.br,http://atrioscontabil.com.br/media/k2/users/login/products/viewer.php,2017-12-04 07:51:08,E-Mail Provider,offline,401,http://melani.admin.ch/
12227,nationaldetectivenews.com,https://nationaldetectivenews.com//wp-content/ind/strdropbox/,2017-12-04 07:50:58,E-Mail Provider,offline,500,http://melani.admin.ch/
12225,lockfloors.com.au,https://lockfloors.com.au/click.0f9c2303e7b69db9f58e8d1baa3695c3.php,2017-12-04 07:17:37,Microsoft,offline,404,http://melani.admin.ch/
12224,entertainment-ressources.effers.com,http://entertainment-ressources.effers.com/limited2/compensation/regulated/,2017-12-04 06:44:34,Apple,dnserror,0,http://melani.admin.ch/
12223,secure.safe-platform.net,https://secure.safe-platform.net/user5776.php,2017-12-04 06:31:20,PayPal,dnserror,0,http://melani.admin.ch/
12222,dacasadatata.com.br,http://dacasadatata.com.br/novo/images/include/content/uploads/PayPal-Verification/paypal2017/index.php,2017-12-04 06:22:42,PayPal,offline,404,http://melani.admin.ch/
12220,allstripped.com.au,https://allstripped.com.au/login.microsoftonline.common/,2017-12-04 06:18:28,Microsoft,offline,404,http://melani.admin.ch/
12219,entertainment-direttamente-ressources.chatnook.com,http://entertainment-direttamente-ressources.chatnook.com/limited2/compensation/regulated/,2017-12-04 06:07:45,Apple,dnserror,0,http://melani.admin.ch/
12218,entertainment-ressources.deaftone.com,http://entertainment-ressources.deaftone.com/limited2/compensation/regulated/,2017-12-04 06:06:56,Apple,dnserror,0,http://melani.admin.ch/
12217,entertainment-ressources.etowns.org,http://entertainment-ressources.etowns.org/limited2/compensation/regulated/,2017-12-04 06:05:54,Apple,dnserror,0,http://melani.admin.ch/
12216,entertainment-ressources.scieron.com,http://entertainment-ressources.scieron.com/limited2/compensation/regulated/,2017-12-04 06:04:30,Apple,dnserror,0,http://melani.admin.ch/
12215,appleid.security-apple.eu,http://appleid.security-apple.eu/ID/,2017-12-04 06:02:25,Apple,dnserror,0,http://melani.admin.ch/
12214,rekening-wachtwoord-gegevens.gotgeeks.com,http://rekening-wachtwoord-gegevens.gotgeeks.com/limited2/compensation/regulated/,2017-12-03 14:49:18,Apple,dnserror,0,http://melani.admin.ch/
12213,cuisinette-consultez-ressources.darktech.org,http://cuisinette-consultez-ressources.darktech.org/limited1/compensation/regulated/,2017-12-03 13:16:54,Apple,dnserror,0,http://melani.admin.ch/
